"","Name","Chromosome","Position"
"9079","NsiI.TP815195",3,7719514
"9080","NsiI.TP111477",3,7733806
"9081","PstI.TP247152",3,7734239
"9082","NsiI.TP26749",3,7739731
"9083","NsiI.TP83467",3,7750466
"9084","PstI.TP210803",3,7750513
"9085","NsiI.TP682311",3,7752663
"9086","PstI.TP1054438",3,7759424
"9087","PstI.TP1273496",3,7772148
"9088","NsiI.TP618934",3,7775877
"9089","NsiI.TP619610",3,7784428
"9090","PstI.TP776290",3,7831939
"9091","PstI.TP9228",3,7843942
"9092","NsiI.TP805734",3,7851544
"9093","NsiI.TP692835",3,7851609
"9094","PstI.TP521455",3,7881226
"9095","PstI.TP166748",3,7900736
"9096","PstI.TP625206",3,7926813
"9097","PstI.TP320499",3,7930219
"9098","PstI.TP398799",3,7944638
"9099","PstI.TP1212954",3,7944653
"9100","NsiI.TP188258",3,7978302
"9101","NsiI.TP227395",3,7991942
"9102","NsiI.TP361163",3,8012389
"9103","PstI.TP865095",3,8019519
"9104","PstI.TP1149566",3,8032699
"9105","NsiI.TP694488",3,8044879
"9106","PstI.TP1224794",3,8061246
"9107","NsiI.TP739448",3,8062502
"9108","NsiI.TP713583",3,8063584
"9109","PstI.TP756287",3,8078660
"9110","NsiI.TP372565",3,8086953
"9111","NsiI.TP484594",3,8103903
"9112","PstI.TP175787",3,8122423
"9113","PstI.TP175786",3,8122431
"9114","PstI.TP72853",3,8138919
"9115","NsiI.TP93299",3,8149998
"9116","NsiI.TP618472",3,8162145
"9117","NsiI.TP825037",3,8167210
"9118","PstI.TP1258336",3,8199860
"9119","NsiI.TP110205",3,8280462
"9120","NsiI.TP831870",3,8283766
"9121","NsiI.TP608086",3,8358552
"9122","PstI.TP365495",3,8362234
"9123","NsiI.TP654742",3,8368746
"9124","NsiI.TP109321",3,8368925
"9125","PstI.TP1032548",3,8384565
"9126","PstI.TP312198",3,8384639
"9127","PstI.TP704021",3,8385818
"9128","NsiI.TP416338",3,8397389
"9129","PstI.TP438037",3,8407497
"9130","PstI.TP820558",3,8412197
"9131","PstI.TP740179",3,8414014
"9132","NsiI.TP172900",3,8425723
"9133","NsiI.TP620176",3,8427630
"9134","NsiI.TP620172",3,8427664
"9135","NsiI.TP115044",3,8438259
"9136","PstI.TP854255",3,8438795
"9137","NsiI.TP177270",3,8466701
"9138","PstI.TP18321",3,8476005
"9139","PstI.TP18322",3,8476007
"9140","PstI.TP1107426",3,8476812
"9141","NsiI.TP458763",3,8481480
"9142","NsiI.TP673972",3,8500378
"9143","NsiI.TP672275",3,8500394
"9144","PstI.TP1227132",3,8500895
"9145","PstI.TP788810",3,8503251
"9146","NsiI.TP536805",3,8503418
"9147","PstI.TP734462",3,8515425
"9148","PstI.TP119173",3,8519587
"9149","PstI.TP1193854",3,8521345
"9150","PstI.TP991359",3,8535072
"9151","PstI.TP250095",3,8585905
"9152","PstI.TP466413",3,8627003
"9153","NsiI.TP718157",3,8632016
"9154","NsiI.TP520155",3,8650404
"9155","NsiI.TP41268",3,8668358
"9156","NsiI.TP179661",3,8669703
"9157","NsiI.TP590826",3,8669765
"9158","PstI.TP1251067",3,8677858
"9159","PstI.TP132940",3,8690384
"9160","NsiI.TP626418",3,8691415
"9161","NsiI.TP83855",3,8719140
"9162","PstI.TP752859",3,8719958
"9163","PstI.TP1098048",3,8729042
"9164","NsiI.TP298419",3,8739444
"9165","PstI.TP1208950",3,8740326
"9166","NsiI.TP250844",3,8744078
"9167","PstI.TP692200",3,8782578
"9168","PstI.TP842828",3,8783224
"9169","NsiI.TP337348",3,8788016
"9170","PstI.TP810363",3,8828897
"9171","PstI.TP913405",3,8829755
"9172","PstI.TP1023093",3,8895686
"9173","PstI.TP303642",3,8895952
"9174","PstI.TP5716",3,8924720
"9175","PstI.TP83629",3,8924840
"9176","PstI.TP83631",3,8924840
"9177","PstI.TP163530",3,8926322
"9178","PstI.TP1080743",3,8926434
"9179","PstI.TP629794",3,8934220
"9180","NsiI.TP112582",3,8984652
"9181","PstI.TP198638",3,8991639
"9182","NsiI.TP202071",3,9002455
"9183","PstI.TP788471",3,9034927
"9184","PstI.TP223614",3,9044171
"9185","NsiI.TP670689",3,9048290
"9186","NsiI.TP426233",3,9066857
"9187","PstI.TP587242",3,9088919
"9188","PstI.TP490616",3,9155706
"9189","NsiI.TP689916",3,9158804
"9190","NsiI.TP669791",3,9159334
"9191","NsiI.TP669792",3,9159336
"9192","PstI.TP1186237",3,9183823
"9193","NsiI.TP37587",3,9187241
"9194","PstI.TP1127055",3,9190752
"9195","PstI.TP735684",3,9221825
"9196","NsiI.TP801195",3,9265910
"9197","NsiI.TP794177",3,9313268
"9198","PstI.TP1043154",3,9321488
"9199","PstI.TP241235",3,9336109
"9200","NsiI.TP214211",3,9338472
"9201","PstI.TP962023",3,9348960
"9202","PstI.TP177547",3,9427471
"9203","PstI.TP1207524",3,9496457
"9204","PstI.TP110121",3,9496981
"9205","PstI.TP12740",3,9502386
"9206","NsiI.TP797517",3,9504402
"9207","NsiI.TP616060",3,9505059
"9208","PstI.TP849007",3,9532811
"9209","PstI.TP849003",3,9532818
"9210","PstI.TP788752",3,9543251
"9211","PstI.TP497827",3,9545015
"9212","PstI.TP495915",3,9545050
"9213","NsiI.TP736021",3,9569416
"9214","NsiI.TP241228",3,9570669
"9215","NsiI.TP191951",3,9570768
"9216","NsiI.TP497451",3,9571031
"9217","PstI.TP937546",3,9571551
"9218","NsiI.TP401662",3,9571797
"9219","NsiI.TP394652",3,9571817
"9220","PstI.TP909510",3,9589677
"9221","NsiI.TP404561",3,9590427
"9222","NsiI.TP801548",3,9590713
"9223","NsiI.TP441617",3,9597024
"9224","PstI.TP99312",3,9601934
"9225","GFSSContig17769_257",3,9603539
"9226","PstI.TP1268817",3,9611335
"9227","PstI.TP504482",3,9613005
"9228","PstI.TP1064081",3,9621573
"9229","PstI.TP1064078",3,9621608
"9230","NsiI.TP771309",3,9646331
"9231","PstI.TP735032",3,9654444
"9232","PstI.TP944631",3,9661977
"9233","NsiI.TP779377",3,9687610
"9234","PstI.TP1127453",3,9694051
"9235","PstI.TP1027916",3,9697919
"9236","NsiI.TP718128",3,9698802
"9237","NsiI.TP515271",3,9700583
"9238","PstI.TP1222764",3,9701990
"9239","PstI.TP1055594",3,9702203
"9240","NsiI.TP287399",3,9710589
"9241","PstI.TP364404",3,9713912
"9242","NsiI.TP580136",3,9714131
"9243","PstI.TP25906",3,9734512
"9244","NsiI.TP203682",3,9751843
"9245","PstI.TP913237",3,9787095
"9246","PstI.TP56525",3,9789280
"9247","NsiI.TP641121",3,9799012
"9248","PstI.TP255182",3,9820183
"9249","PstI.TP1166832",3,9820668
"9250","PstI.TP115855",3,9836311
"9251","PstI.TP885055",3,9863789
"9252","NsiI.TP602381",3,9874643
"9253","PstI.TP422072",3,9885778
"9254","PstI.TP667305",3,9919030
"9255","NsiI.TP443308",3,9958633
"9256","PstI.TP225921",3,9970806
"9257","PstI.TP225611",3,9970824
"9258","PstI.TP183034",3,9973059
"9259","NsiI.TP576056",3,9976848
"9260","PstI.TP510262",3,10002322
"9261","PstI.TP122691",3,10005408
"9262","NsiI.TP532766",3,10008044
"9263","GFSSContig12794_648",3,10010768
"9264","NsiI.TP419731",3,10025953
"9265","PstI.TP803734",3,10034801
"9266","PstI.TP256389",3,10043104
"9267","NsiI.TP755529",3,10065212
"9268","PstI.TP788512",3,10065778
"9269","NsiI.TP60998",3,10070529
"9270","PstI.TP1233098",3,10075325
"9271","PstI.TP588885",3,10075427
"9272","PstI.TP36054",3,10093232
"9273","PstI.TP764611",3,10097873
"9274","NsiI.TP238093",3,10105373
"9275","PstI.TP808072",3,10105565
"9276","PstI.TP214139",3,10115683
"9277","NsiI.TP176836",3,10196314
"9278","NsiI.TP216204",3,10213700
"9279","PstI.TP181227",3,10213933
"9280","NsiI.TP245352",3,10232945
"9281","PstI.TP461393",3,10232947
"9282","PstI.TP600909",3,10254363
"9283","PstI.TP600907",3,10254407
"9284","PstI.TP218767",3,10270309
"9285","NsiI.TP750109",3,10270687
"9286","PstI.TP402502",3,10299573
"9287","NsiI.TP698403",3,10302201
"9288","PstI.TP1256556",3,10316196
"9289","PstI.TP849286",3,10316458
"9290","NsiI.TP602700",3,10317232
"9291","PstI.TP1198821",3,10317729
"9292","NsiI.TP438949",3,10369781
"9293","PstI.TP417418",3,10369860
"9294","PstI.TP237435",3,10383816
"9295","NsiI.TP439657",3,10383837
"9296","NsiI.TP423054",3,10383882
"9297","PstI.TP950949",3,10385762
"9298","PstI.TP300328",3,10399618
"9299","NsiI.TP364233",3,10442574
"9300","PstI.TP691574",3,10455989
"9301","PstI.TP707848",3,10456060
"9302","NsiI.TP14107",3,10482686
"9303","PstI.TP932606",3,10490441
"9304","PstI.TP915757",3,10523859
"9305","PstI.TP1079651",3,10526525
"9306","NsiI.TP228118",3,10531959
"9307","NsiI.TP403260",3,10532753
"9308","PstI.TP1237174",3,10547074
"9309","PstI.TP15772",3,10547132
"9310","NsiI.TP217148",3,10559850
"9311","PstI.TP1262820",3,10608435
"9312","NsiI.TP137100",3,10611582
"9313","NsiI.TP137099",3,10611590
"9314","NsiI.TP591571",3,10614751
"9315","PstI.TP130582",3,10621567
"9316","PstI.TP884257",3,10631587
"9317","PstI.TP20394",3,10668193
"9318","PstI.TP721638",3,10722053
"9319","PstI.TP675793",3,10722066
"9320","PstI.TP718531",3,10722354
"9321","NsiI.TP643016",3,10749174
"9322","PstI.TP210857",3,10749271
"9323","NsiI.TP297416",3,10749850
"9324","PstI.TP1079805",3,10764412
"9325","PstI.TP885273",3,10777425
"9326","GFSSContig19553_1853",3,10802480
"9327","PstI.TP1226324",3,10805986
"9328","PstI.TP187861",3,10814651
"9329","PstI.TP1084418",3,10906949
"9330","PstI.TP433171",3,10952394
"9331","NsiI.TP725467",3,10967015
"9332","PstI.TP862253",3,10977331
"9333","PstI.TP909980",3,10977346
"9334","NsiI.TP188484",3,10991832
"9335","PstI.TP1261979",3,10993379
"9336","PstI.TP575380",3,10993468
"9337","NsiI.TP382574",3,10994069
"9338","NsiI.TP449361",3,11015929
"9339","PstI.TP1256117",3,11017293
"9340","NsiI.TP255959",3,11040031
"9341","PstI.TP782149",3,11041154
"9342","PstI.TP178400",3,11041210
"9343","PstI.TP647008",3,11041234
"9344","PstI.TP1256113",3,11043138
"9345","NsiI.TP131565",3,11085778
"9346","NsiI.TP225180",3,11100193
"9347","NsiI.TP249405",3,11104348
"9348","PstI.TP1102395",3,11109705
"9349","PstI.TP1126899",3,11139100
"9350","NsiI.TP313537",3,11149200
"9351","PstI.TP1215110",3,11170159
"9352","NsiI.TP11788",3,11229120
"9353","NsiI.TP358308",3,11232963
"9354","PstI.TP108184",3,11234426
"9355","PstI.TP513105",3,11237478
"9356","PstI.TP910355",3,11278736
"9357","PstI.TP253967",3,11279127
"9358","NsiI.TP609355",3,11279977
"9359","PstI.TP46130",3,11289615
"9360","PstI.TP1290066",3,11291286
"9361","NsiI.TP107484",3,11301567
"9362","NsiI.TP420176",3,11348401
"9363","PstI.TP711381",3,11355125
"9364","PstI.TP1288470",3,11375569
"9365","PstI.TP377249",3,11377265
"9366","NsiI.TP413615",3,11401977
"9367","PstI.TP853014",3,11408141
"9368","PstI.TP170314",3,11468761
"9369","PstI.TP1143613",3,11471096
"9370","PstI.TP175107",3,11471443
"9371","PstI.TP1057297",3,11473196
"9372","NsiI.TP184008",3,11490897
"9373","NsiI.TP561059",3,11513346
"9374","NsiI.TP619563",3,11513513
"9375","NsiI.TP619565",3,11513527
"9376","PstI.TP1217016",3,11532831
"9377","NsiI.TP125550",3,11550598
"9378","PstI.TP534764",3,11554126
"9379","PstI.TP115547",3,11558444
"9380","PstI.TP840581",3,11558496
"9381","NsiI.TP411699",3,11558808
"9382","PstI.TP457163",3,11599118
"9383","PstI.TP1086017",3,11602118
"9384","NsiI.TP249146",3,11611514
"9385","NsiI.TP694899",3,11621467
"9386","NsiI.TP503349",3,11621745
"9387","NsiI.TP668937",3,11645348
"9388","PstI.TP262333",3,11703052
"9389","PstI.TP697323",3,11724725
"9390","PstI.TP412274",3,11727072
"9391","GFSSContig12271_165",3,11754183
"9392","PstI.TP1007552",3,11754660
"9393","PstI.TP895240",3,11789978
"9394","PstI.TP1092235",3,11792122
"9395","NsiI.TP108844",3,11797171
"9396","PstI.TP750640",3,11819956
"9397","NsiI.TP434679",3,11842346
"9398","PstI.TP842954",3,11857444
"9399","NsiI.TP382267",3,11869125
"9400","NsiI.TP467984",3,11869759
"9401","NsiI.TP642657",3,11869779
"9402","NsiI.TP486680",3,11870201
"9403","PstI.TP220625",3,11878740
"9404","PstI.TP24971",3,11892571
"9405","NsiI.TP807676",3,11959108
"9406","PstI.TP1073882",3,11959153
"9407","PstI.TP141873",3,11967521
"9408","PstI.TP340845",3,11967839
"9409","PstI.TP1292795",3,11984245
"9410","PstI.TP814395",3,12067947
"9411","PstI.TP814397",3,12067993
"9412","PstI.TP597894",3,12103125
"9413","PstI.TP350622",3,12106094
"9414","PstI.TP1266207",3,12109877
"9415","GFSSContig19896_719",3,12136535
"9416","PstI.TP797446",3,12140520
"9417","NsiI.TP645342",3,12164037
"9418","NsiI.TP664405",3,12167133
"9419","NsiI.TP422936",3,12174028
"9420","PstI.TP370724",3,12222692
"9421","PstI.TP68880",3,12222755
"9422","NsiI.TP199924",3,12234930
"9423","NsiI.TP181568",3,12237706
"9424","PstI.TP1043865",3,12238339
"9425","NsiI.TP769803",3,12238811
"9426","PstI.TP413401",3,12299683
"9427","PstI.TP145865",3,12302648
"9428","PstI.TP302826",3,12312514
"9429","PstI.TP1235051",3,12315286
"9430","PstI.TP273678",3,12316343
"9431","NsiI.TP519965",3,12385588
"9432","PstI.TP55679",3,12394253
"9433","NsiI.TP163775",3,12419791
"9434","NsiI.TP834909",3,12430550
"9435","PstI.TP140809",3,12430671
"9436","NsiI.TP817180",3,12436618
"9437","PstI.TP154031",3,12467058
"9438","PstI.TP460053",3,12467100
"9439","PstI.TP111267",3,12467817
"9440","PstI.TP948477",3,12469423
"9441","PstI.TP208155",3,12469663
"9442","PstI.TP1182919",3,12471856
"9443","PstI.TP131729",3,12472832
"9444","PstI.TP799567",3,12474394
"9445","PstI.TP901193",3,12590444
"9446","PstI.TP845682",3,12624260
"9447","NsiI.TP113668",3,12624893
"9448","NsiI.TP514380",3,12668487
"9449","PstI.TP240327",3,12693160
"9450","NsiI.TP28663",3,12695909
"9451","PstI.TP211419",3,12715735
"9452","PstI.TP308412",3,12715828
"9453","PstI.TP105023",3,12716065
"9454","NsiI.TP327055",3,12746343
"9455","NsiI.TP576236",3,12794843
"9456","PstI.TP1025510",3,12856217
"9457","NsiI.TP308651",3,12865039
"9458","PstI.TP934416",3,12865830
"9459","NsiI.TP820115",3,12885820
"9460","PstI.TP794413",3,12896526
"9461","PstI.TP203633",3,12897920
"9462","NsiI.TP156234",3,12904371
"9463","PstI.TP333090",3,12932645
"9464","NsiI.TP824652",3,12949828
"9465","PstI.TP861895",3,12987175
"9466","NsiI.TP384610",3,13083145
"9467","NsiI.TP563229",3,13084031
"9468","NsiI.TP779342",3,13084298
"9469","PstI.TP53378",3,13096862
"9470","PstI.TP1034276",3,13098892
"9471","NsiI.TP35265",3,13099689
"9472","NsiI.TP27544",3,13133154
"9473","NsiI.TP65406",3,13181164
"9474","NsiI.TP210217",3,13183499
"9475","NsiI.TP462384",3,13183947
"9476","NsiI.TP391987",3,13184983
"9477","NsiI.TP550410",3,13199114
"9478","NsiI.TP830575",3,13207047
"9479","NsiI.TP528401",3,13213249
"9480","PstI.TP1200658",3,13213556
"9481","NsiI.TP439808",3,13233852
"9482","NsiI.TP389615",3,13358199
"9483","NsiI.TP492954",3,13396004
"9484","NsiI.TP493965",3,13396036
"9485","PstI.TP367196",3,13409311
"9486","PstI.TP1226727",3,13410875
"9487","NsiI.TP218402",3,13422024
"9488","PstI.TP287910",3,13439196
"9489","NsiI.TP120785",3,13495399
"9490","PstI.TP319819",3,13500198
"9491","PstI.TP752852",3,13503033
"9492","PstI.TP295974",3,13539344
"9493","NsiI.TP775735",3,13550015
"9494","PstI.TP188785",3,13557905
"9495","NsiI.TP150286",3,13563733
"9496","PstI.TP675040",3,13568866
"9497","PstI.TP402796",3,13580603
"9498","NsiI.TP65994",3,13609661
"9499","PstI.TP1069357",3,13624208
"9500","PstI.TP643018",3,13625505
"9501","NsiI.TP442768",3,13681353
"9502","NsiI.TP388729",3,13703033
"9503","PstI.TP868090",3,13709410
"9504","NsiI.TP36674",3,13721702
"9505","PstI.TP1289837",3,13768005
"9506","NsiI.TP238541",3,13817896
"9507","PstI.TP89289",3,14045560
"9508","PstI.TP992309",3,14059881
"9509","NsiI.TP679326",3,14060060
"9510","NsiI.TP679336",3,14060064
"9511","PstI.TP51547",3,14061193
"9512","NsiI.TP538185",3,14073186
"9513","NsiI.TP380130",3,14124852
"9514","NsiI.TP536543",3,14129295
"9515","NsiI.TP679543",3,14131503
"9516","PstI.TP1038153",3,14204402
"9517","NsiI.TP193897",3,14207695
"9518","PstI.TP1048696",3,14214988
"9519","GFSSContig20060_2192",3,14318717
"9520","NsiI.TP353977",3,14319235
"9521","GFSSContig13835_1414",3,14322039
"9522","NsiI.TP339590",3,14330735
"9523","NsiI.TP351008",3,14399765
"9524","NsiI.TP222902",3,14444918
"9525","PstI.TP1215641",3,14451892
"9526","NsiI.TP716517",3,14453381
"9527","PstI.TP880132",3,14454738
"9528","PstI.TP867369",3,14568699
"9529","PstI.TP867382",3,14568721
"9530","PstI.TP867378",3,14568731
"9531","PstI.TP1171725",3,14636294
"9532","PstI.TP157488",3,14637148
"9533","PstI.TP778088",3,14656031
"9534","PstI.TP130952",3,14662099
"9535","NsiI.TP725316",3,14750214
"9536","PstI.TP487519",3,14750766
"9537","PstI.TP1069350",3,14755405
"9538","NsiI.TP311718",3,14840365
"9539","PstI.TP1220386",3,14873213
"9540","PstI.TP841043",3,14943105
"9541","NsiI.TP440571",3,14960091
"9542","NsiI.TP199265",3,14962679
"9543","NsiI.TP199264",3,14962697
"9544","NsiI.TP231122",3,15007184
"9545","PstI.TP163173",3,15054458
"9546","NsiI.TP485684",3,15106145
"9547","PstI.TP21992",3,15132086
"9548","PstI.TP1123006",3,15144093
"9549","NsiI.TP221769",3,15194145
"9550","PstI.TP356415",3,15356034
"9551","PstI.TP369571",3,15356314
"9552","PstI.TP1024303",3,15413025
"9553","PstI.TP876659",3,15413080
"9554","NsiI.TP527009",3,15417397
"9555","PstI.TP686919",3,15422502
"9556","NsiI.TP302704",3,15424029
"9557","PstI.TP105118",3,15425067
"9558","NsiI.TP412511",3,15426781
"9559","PstI.TP737313",3,15429136
"9560","PstI.TP516117",3,15555143
"9561","PstI.TP169104",3,15672632
"9562","PstI.TP975699",3,15689646
"9563","PstI.TP821134",3,15747894
"9564","NsiI.TP328883",3,15748706
"9565","PstI.TP1270439",3,15756535
"9566","NsiI.TP616451",3,15756558
"9567","NsiI.TP483774",3,15758963
"9568","PstI.TP671700",3,15764634
"9569","PstI.TP419523",3,15768751
"9570","NsiI.TP571134",3,15778021
"9571","PstI.TP264600",3,15802617
"9572","PstI.TP679941",3,15834789
"9573","PstI.TP1011738",3,15835687
"9574","PstI.TP599654",3,15840870
"9575","NsiI.TP99982",3,15842723
"9576","NsiI.TP412495",3,15871592
"9577","PstI.TP1210684",3,15872813
"9578","PstI.TP1094069",3,15872941
"9579","NsiI.TP36420",3,15881197
"9580","PstI.TP1179134",3,15883707
"9581","NsiI.TP679264",3,15889736
"9582","PstI.TP295245",3,15915061
"9583","PstI.TP295247",3,15915100
"9584","NsiI.TP389874",3,15941283
"9585","NsiI.TP390996",3,15941283
"9586","PstI.TP227704",3,15954811
"9587","NsiI.TP312444",3,16001267
"9588","NsiI.TP487878",3,16015288
"9589","PstI.TP933591",3,16034208
"9590","NsiI.TP587082",3,16165898
"9591","NsiI.TP436850",3,16166263
"9592","NsiI.TP19184",3,16166310
"9593","NsiI.TP702959",3,16191811
"9594","NsiI.TP830904",3,16219824
"9595","NsiI.TP829823",3,16219874
"9596","NsiI.TP382226",3,16226538
"9597","PstI.TP8468",3,16234278
"9598","NsiI.TP709863",3,16330565
"9599","NsiI.TP602875",3,16331268
"9600","PstI.TP1057389",3,16333620
"9601","PstI.TP730744",3,16373477
"9602","PstI.TP662534",3,16373499
"9603","PstI.TP24724",3,16395774
"9604","PstI.TP24722",3,16395923
"9605","PstI.TP881144",3,16397608
"9606","NsiI.TP443783",3,16423050
"9607","PstI.TP1263202",3,16424516
"9608","NsiI.TP471929",3,16529771
"9609","NsiI.TP471928",3,16529777
"9610","NsiI.TP471927",3,16529794
"9611","NsiI.TP272453",3,16542964
"9612","NsiI.TP620951",3,16553842
"9613","NsiI.TP620953",3,16553842
"9614","NsiI.TP244342",3,16557304
"9615","NsiI.TP41073",3,16557308
"9616","PstI.TP857609",3,16617492
"9617","PstI.TP65942",3,16722092
"9618","PstI.TP876556",3,16731447
"9619","NsiI.TP174240",3,16791229
"9620","PstI.TP413521",3,16794353
"9621","NsiI.TP39203",3,16825694
"9622","NsiI.TP40515",3,16825726
"9623","NsiI.TP620135",3,16826264
"9624","PstI.TP773027",3,16863797
"9625","PstI.TP786831",3,16868831
"9626","PstI.TP1007253",3,16975651
"9627","PstI.TP360637",3,16985449
"9628","NsiI.TP263127",3,17004349
"9629","NsiI.TP281455",3,17018250
"9630","NsiI.TP281450",3,17018262
"9631","NsiI.TP15322",3,17021509
"9632","NsiI.TP733536",3,17102485
"9633","NsiI.TP21670",3,17107066
"9634","PstI.TP232886",3,17142808
"9635","PstI.TP197187",3,17294454
"9636","PstI.TP1146105",3,17294985
"9637","PstI.TP1146103",3,17295026
"9638","NsiI.TP796663",3,17298671
"9639","PstI.TP332313",3,17307698
"9640","NsiI.TP679308",3,17370119
"9641","PstI.TP260508",3,17568419
"9642","NsiI.TP420064",3,17591637
"9643","PstI.TP649427",3,17594522
"9644","NsiI.TP735370",3,17759862
"9645","PstI.TP1154878",3,17803416
"9646","NsiI.TP260658",3,17886567
"9647","NsiI.TP467649",3,17996178
"9648","NsiI.TP24515",3,17996842
"9649","NsiI.TP580323",3,18001535
"9650","PstI.TP1122932",3,18011135
"9651","NsiI.TP93396",3,18175983
"9652","NsiI.TP475230",3,18203767
"9653","GFSSContig19723_735",3,18233976
"9654","NsiI.TP289586",3,18234531
"9655","PstI.TP679532",3,18260932
"9656","NsiI.TP340767",3,18276477
"9657","PstI.TP601752",3,18397840
"9658","NsiI.TP441969",3,18464066
"9659","GFSSContig8275_336",3,18780871
"9660","PstI.TP898958",3,18783182
"9661","NsiI.TP517346",3,18784331
"9662","PstI.TP60703",3,18784626
"9663","PstI.TP513824",3,18798266
"9664","PstI.TP810408",3,18798269
"9665","PstI.TP1186559",3,18802983
"9666","NsiI.TP374359",3,18829967
"9667","PstI.TP105421",3,19147994
"9668","NsiI.TP829016",3,19157041
"9669","PstI.TP424396",3,19276647
"9670","NsiI.TP113393",3,19292462
"9671","NsiI.TP420912",3,19319965
"9672","PstI.TP308012",3,19320110
"9673","PstI.TP49191",3,19403522
"9674","NsiI.TP631957",3,19403724
"9675","NsiI.TP744350",3,19454034
"9676","PstI.TP1274885",3,19467449
"9677","PstI.TP830863",3,19467690
"9678","PstI.TP246975",3,19673688
"9679","PstI.TP731882",3,19716780
"9680","PstI.TP1038494",3,19716895
"9681","PstI.TP50734",3,19717023
"9682","GFSSContig17760_1991",3,19940061
"9683","PstI.TP715461",3,20004205
"9684","PstI.TP688025",3,20014199
"9685","PstI.TP956119",3,20016642
"9686","PstI.TP77540",3,20016862
"9687","NsiI.TP376064",3,20037868
"9688","PstI.TP654145",3,20073167
"9689","PstI.TP765965",3,20259611
"9690","GFSSContig10593_69",3,20368364
"9691","PstI.TP18282",3,20518395
"9692","NsiI.TP216176",3,20518674
"9693","PstI.TP958037",3,20518856
"9694","PstI.TP42359",3,20536087
"9695","GFSSContig13202_231",3,20804060
"9696","PstI.TP485073",3,20881384
"9697","NsiI.TP125402",3,20911183
"9698","NsiI.TP471510",3,20919773
"9699","NsiI.TP120931",3,20921114
"9700","GFSSContig13702_411",3,23670210
"9701","PstI.TP933357",3,24835151
"9702","PstI.TP933353",3,24835175
"9703","NsiI.TP675228",3,25717423
"9704","PstI.TP1109574",3,25892792
"9705","PstI.TP82997",3,26681365
"9706","NsiI.TP187491",3,26963306
"9707","PstI.TP766646",3,27736431
"9708","NsiI.TP386998",3,27744393
"9709","PstI.TP775215",3,27762023
"9710","PstI.TP218750",3,27957676
