"","Trait.name","Method","SNP","Chromosome","Position","P.value","ID"
"1361","fprinW","pLARmEB","NsiI.TP211131",6,32284894,0.00000000890430443593742,19
"1362","fprinW","pLARmEB","NsiI.TP705689",11,17810,0.00000800018444855099,25
"1363","fprinW","pLARmEB","NsiI.TP767179",11,18585,0.00000286549727636424,26
"1364","fprinW","pLARmEB","PstI.TP1052140",6,19137861,0.00000243893373027891,18
"1365","fprinW","pLARmEB","PstI.TP125419",10,50424324,0.000107102596596607,22
"1366","fprinW","pLARmEB","PstI.TP187918",11,1532,0.000000102706989602628,23
"1367","fprinW","pLARmEB","PstI.TP874146",11,6098,0.00000022913952052729,24
"1368","fprinW","pLARmEB","NsiI.TP383484",9,6111601,0.000000372992414752473,21
"1369","fprinW","pLARmEB","NsiI.TP493682",7,59972191,0.0000765420342071842,20
"1370","fprinW","pLARmEB","PstI.TP332845",3,68039381,0.000161212977799824,16
"1371","fprinW","pLARmEB","NsiI.TP150749",3,69413427,0.00000961390884463815,17
"1372","fprinW","ISIS EM-BLASSO","NsiI.TP416911",11,13756,0.0000751622894018206,29
"1373","fprinW","ISIS EM-BLASSO","PstI.TP1020545",11,7078,0.0000229403479066974,27
"1374","fprinW","ISIS EM-BLASSO","PstI.TP1159423",11,8140,0.0000002209530495573,28
"1375","fprinW","mrMLM","NsiI.TP30868",1,51136397,0.000000151824898690745,1
"1376","fprinW","mrMLM","NsiI.TP821811",4,48427329,0.0000000000125629606653932,4
"1377","fprinW","mrMLM","NsiI.TP825923",6,52448208,0.000000396067311142324,5
"1378","fprinW","mrMLM","PstI.TP125419",10,50424324,0.0000706003737237727,7
"1379","fprinW","mrMLM","PstI.TP622176",3,65129470,0.000000039201979750019,2
"1380","fprinW","mrMLM","NsiI.TP607068",8,1666575,0.000000430158986275553,6
"1381","fprinW","mrMLM","PstI.TP935651",4,66370793,0.00000465575373130398,3
"1382","fprinW","SUPER","NsiI.TP469911",1,72682614,0.00000237350193227339,1
"1383","fprinW","SUPER","NsiI.TP689875",11,17622,0.00000225184108640542,4
"1384","fprinW","SUPER","PstI.TP1165702",11,8193,0.00000409323321241958,3
"1385","fprinW","SUPER","PstI.TP989816",11,6875,0.00000207704035318791,2
"1386","FW_1","FarmCPU","NsiI.TP321836",10,43096218,0.00000000259999816807372,113
"1387","FW_1","FarmCPU","PstI.TP189070",11,1540,0.00000026200401532426,114
"1388","FW_1","FarmCPU","NsiI.TP789014",1,28276920,0.00000000505007380275544,110
"1389","FW_1","FarmCPU","PstI.TP114049",3,56021694,0.000000532211100520503,112
"1390","FW_1","FarmCPU","PstI.TP477722",1,65237049,0.000000000256814472125129,111
"1391","FW_1","FASTmrMLM","PstI.TP621994",3,74383503,0.00000000309385531545166,34
"1392","FW_1","FASTmrMLM","NsiI.TP123780",3,55955099,0,27
"1393","FW_1","FASTmrMLM","NsiI.TP130730",11,10568,0.000000208641165456301,95
"1394","FW_1","FASTmrMLM","NsiI.TP151058",9,52613984,0.0000000000000061066074047883,58
"1395","FW_1","FASTmrMLM","NsiI.TP205267",4,64749548,0.000000705504844050652,40
"1396","FW_1","FASTmrMLM","NsiI.TP211131",6,32284894,0,47
"1397","FW_1","FASTmrMLM","NsiI.TP215974",3,56338222,0,28
"1398","FW_1","FASTmrMLM","NsiI.TP222587",1,73275339,0,14
"1399","FW_1","FASTmrMLM","NsiI.TP245163",5,55180573,0,43
"1400","FW_1","FASTmrMLM","NsiI.TP245890",11,11906,0,97
"1401","FW_1","FASTmrMLM","NsiI.TP299172",3,55365719,0,26
"1402","FW_1","FASTmrMLM","NsiI.TP30868",1,51136397,0.000000000000309314301094896,9
"1403","FW_1","FASTmrMLM","NsiI.TP324593",4,54954569,0,39
"1404","FW_1","FASTmrMLM","NsiI.TP413314",1,58050134,0.00000426776011170354,11
"1405","FW_1","FASTmrMLM","NsiI.TP416911",11,13756,0,98
"1406","FW_1","FASTmrMLM","NsiI.TP420914",11,13804,0.0000000000000132129563418658,99
"1407","FW_1","FASTmrMLM","NsiI.TP425431",1,29611471,0.000000271019163189084,8
"1408","FW_1","FASTmrMLM","NsiI.TP491839",11,15088,0,100
"1409","FW_1","FASTmrMLM","NsiI.TP495572",11,15165,0,101
"1410","FW_1","FASTmrMLM","NsiI.TP496851",3,61267172,0,29
"1411","FW_1","FASTmrMLM","NsiI.TP557880",11,16037,0,102
"1412","FW_1","FASTmrMLM","NsiI.TP59527",11,9833,0,94
"1413","FW_1","FASTmrMLM","NsiI.TP604676",5,62326679,0,44
"1414","FW_1","FASTmrMLM","NsiI.TP616446",9,56031936,0,60
"1415","FW_1","FASTmrMLM","NsiI.TP646295",11,17132,0,103
"1416","FW_1","FASTmrMLM","NsiI.TP654668",11,17191,0,104
"1417","FW_1","FASTmrMLM","NsiI.TP685658",11,17582,0,105
"1418","FW_1","FASTmrMLM","NsiI.TP705689",11,17810,0,106
"1419","FW_1","FASTmrMLM","NsiI.TP736839",1,11973561,0.0000037523211390275,6
"1420","FW_1","FASTmrMLM","NsiI.TP765685",2,16612091,0.000000000000016099040762157,19
"1421","FW_1","FASTmrMLM","NsiI.TP767179",11,18585,0,107
"1422","FW_1","FASTmrMLM","NsiI.TP777037",2,73985749,0.0000000173340482058893,21
"1423","FW_1","FASTmrMLM","NsiI.TP810192",8,2563502,0,55
"1424","FW_1","FASTmrMLM","NsiI.TP821811",4,48427329,0,38
"1425","FW_1","FASTmrMLM","NsiI.TP825923",6,52448208,0,50
"1426","FW_1","FASTmrMLM","NsiI.TP832142",11,19332,0.0000000001552744501433,108
"1427","FW_1","FASTmrMLM","PstI.TP1009395",11,6997,0,86
"1428","FW_1","FASTmrMLM","PstI.TP1014148",5,51656308,0,42
"1429","FW_1","FASTmrMLM","PstI.TP1018027",11,7068,0,87
"1430","FW_1","FASTmrMLM","PstI.TP1020545",11,7078,0,88
"1431","FW_1","FASTmrMLM","PstI.TP1046468",11,7261,0,89
"1432","FW_1","FASTmrMLM","PstI.TP1052140",6,19137861,0,46
"1433","FW_1","FASTmrMLM","PstI.TP1075605",11,7505,0,90
"1434","FW_1","FASTmrMLM","PstI.TP108730",11,899,0,70
"1435","FW_1","FASTmrMLM","PstI.TP1126710",1,18437271,0,7
"1436","FW_1","FASTmrMLM","PstI.TP113541",11,940,0,71
"1437","FW_1","FASTmrMLM","PstI.TP1159423",11,8140,0.000000000000000333042762308747,91
"1438","FW_1","FASTmrMLM","PstI.TP1177996",11,8302,0,92
"1439","FW_1","FASTmrMLM","PstI.TP118441",11,979,0,72
"1440","FW_1","FASTmrMLM","PstI.TP1192081",9,48933732,0,57
"1441","FW_1","FASTmrMLM","PstI.TP125419",10,50424324,0.000000000000000222024039534507,63
"1442","FW_1","FASTmrMLM","PstI.TP1256552",10,47768031,0.0000761903555049371,62
"1443","FW_1","FASTmrMLM","PstI.TP1264238",10,5451657,0.00000697910930199934,61
"1444","FW_1","FASTmrMLM","PstI.TP1282314",9,15059279,0,56
"1445","FW_1","FASTmrMLM","PstI.TP133136",5,65324990,0,45
"1446","FW_1","FASTmrMLM","PstI.TP134743",1,73610397,0,15
"1447","FW_1","FASTmrMLM","PstI.TP187918",11,1532,0,73
"1448","FW_1","FASTmrMLM","PstI.TP271541",10,56172761,0,66
"1449","FW_1","FASTmrMLM","PstI.TP325669",4,67124681,0.00000000221003931734919,41
"1450","FW_1","FASTmrMLM","PstI.TP346735",3,71414448,0,33
"1451","FW_1","FASTmrMLM","PstI.TP360841",2,2832783,0,18
"1452","FW_1","FASTmrMLM","PstI.TP393010",11,3057,0,75
"1453","FW_1","FASTmrMLM","PstI.TP434247",11,3327,0,76
"1454","FW_1","FASTmrMLM","PstI.TP457393",1,60097068,0,12
"1455","FW_1","FASTmrMLM","PstI.TP478815",11,3634,0.0000000403088121287061,77
"1456","FW_1","FASTmrMLM","PstI.TP511612",11,3858,0,78
"1457","FW_1","FASTmrMLM","PstI.TP513949",3,61369495,0.000000000096582846316206,30
"1458","FW_1","FASTmrMLM","PstI.TP532669",4,3498516,0,35
"1459","FW_1","FASTmrMLM","PstI.TP607810",11,4293,0.00000674838730870757,79
"1460","FW_1","FASTmrMLM","PstI.TP622176",3,65129470,0,31
"1461","FW_1","FASTmrMLM","PstI.TP640960",1,80209769,0.0000000000875790036306367,17
"1462","FW_1","FASTmrMLM","PstI.TP661215",3,54129611,0,25
"1463","FW_1","FASTmrMLM","PstI.TP662300",1,9383388,0,5
"1464","FW_1","FASTmrMLM","PstI.TP68941",11,572,0.0000000605340874753914,69
"1465","FW_1","FASTmrMLM","PstI.TP705829",6,58061911,0,51
"1466","FW_1","FASTmrMLM","PstI.TP720017",11,4972,0,81
"1467","FW_1","FASTmrMLM","PstI.TP874146",11,6098,0,83
"1468","FW_1","FASTmrMLM","PstI.TP876839",4,6887064,0,37
"1469","FW_1","FASTmrMLM","PstI.TP897332",11,6254,0,84
"1470","FW_1","FASTmrMLM","PstI.TP918301",3,66190813,0,32
"1471","FW_1","FASTmrMLM","PstI.TP929267",1,63290479,0.0000000000680299262264862,13
"1472","FW_1","FASTmrMLM","PstI.TP1248141",1,57379416,0,10
"1473","FW_1","FASTmrMLM","NsiI.TP607068",8,1666575,0.0000000000000101041550052821,54
"1474","FW_1","FASTmrMLM","NsiI.TP46117",11,9698,0.000000000447404141575597,93
"1475","FW_1","FASTmrMLM","NsiI.TP614958",6,45639721,0.000103157307943951,48
"1476","FW_1","FASTmrMLM","NsiI.TP775735",3,13550015,0,23
"1477","FW_1","FASTmrMLM","PstI.TP537292",1,78162057,0,16
"1478","FW_1","FASTmrMLM","PstI.TP693499",11,4804,0,80
"1479","FW_1","FASTmrMLM","PstI.TP793039",11,5486,0.0000000166341265037017,82
"1480","FW_1","FASTmrMLM","GFSSContig10620_634",3,52781343,0,24
"1481","FW_1","FASTmrMLM","NsiI.TP133835",2,74932493,0,22
"1482","FW_1","FASTmrMLM","NsiI.TP169341",11,11008,0,96
"1483","FW_1","FASTmrMLM","NsiI.TP414683",1,4485212,0,4
"1484","FW_1","FASTmrMLM","NsiI.TP56457",4,4041209,0,36
"1485","FW_1","FASTmrMLM","NsiI.TP738747",9,55526594,0.0000000000005043128102664,59
"1486","FW_1","FASTmrMLM","PstI.TP101438",10,56101348,0,65
"1487","FW_1","FASTmrMLM","PstI.TP1045605",6,49825862,0.000000857827569882808,49
"1488","FW_1","FASTmrMLM","PstI.TP1086849",10,52687006,0,64
"1489","FW_1","FASTmrMLM","PstI.TP198419",7,2405340,0.000000000375404954472084,53
"1490","FW_1","FASTmrMLM","PstI.TP248498",10,57422064,0,67
"1491","FW_1","FASTmrMLM","PstI.TP290680",11,2307,0.0000182767932897041,74
"1492","FW_1","FASTmrMLM","PstI.TP729769",2,72439495,0,20
"1493","FW_1","FASTmrMLM","PstI.TP846605",10,61222842,0,68
"1494","FW_1","FASTmrMLM","PstI.TP852912",6,60106545,0,52
"1495","FW_1","FASTmrMLM","PstI.TP955372",11,6663,0.0000000564806908241676,85
"1496","FW_1","ISIS EM-BLASSO","PstI.TP1159423",11,8140,0.000143416790740411,109
"1497","FW_1","mrMLM","NsiI.TP825923",6,52448208,0.0000470994678162516,2
"1498","FW_1","mrMLM","PstI.TP622176",3,65129470,0.0000146901422079779,1
"1499","FW_1","mrMLM","PstI.TP198419",7,2405340,0.0000439399946797334,3
"1500","FW_50","FarmCPU","NsiI.TP632002",1,70863814,0.0000000000110366359279034,24
"1501","FW_50","FarmCPU","NsiI.TP728788",11,18071,0.00000000401817715729169,27
"1502","FW_50","FarmCPU","PstI.TP202284",10,56175041,0.0000000133776492870454,26
"1503","FW_50","FarmCPU","PstI.TP1027360",2,64471256,0.000000627613583613769,25
"1504","FW_50","FASTmrMLM","PstI.TP108730",11,899,0.00000877000821143634,12
"1505","FW_50","FASTmrMLM","PstI.TP125419",10,50424324,0.00002484848985453,11
"1506","FW_50","FASTmrMLM","PstI.TP187918",11,1532,0.0000542000890401624,13
"1507","FW_50","FASTmrMLM","PstI.TP661215",3,54129611,0.00000000254155785350171,9
"1508","FW_50","FASTmrMLM","NsiI.TP383484",9,6111601,0.000000556416499872997,10
"1509","FW_50","pLARmEB","NsiI.TP211131",6,32284894,0.000000000216222059671188,16
"1510","FW_50","pLARmEB","NsiI.TP767179",11,18585,0.0000599791076255509,23
"1511","FW_50","pLARmEB","PstI.TP1052140",6,19137861,0.00000396186798370326,15
"1512","FW_50","pLARmEB","PstI.TP125419",10,50424324,0.00000406256198186843,19
"1513","FW_50","pLARmEB","PstI.TP187918",11,1532,0.00000695184371278247,20
"1514","FW_50","pLARmEB","NsiI.TP383484",9,6111601,0.000000938209875556287,18
"1515","FW_50","pLARmEB","NsiI.TP493682",7,59972191,0.000124824547392454,17
"1516","FW_50","pLARmEB","PstI.TP332845",3,68039381,0.0000326738266063143,14
"1517","FW_50","pLARmEB","PstI.TP497572",11,3771,0.00000100554150185604,22
"1518","FW_50","pLARmEB","PstI.TP437620",11,3351,0.000001498649247639,21
"1519","FW_50","mrMLM","NsiI.TP30868",1,51136397,0.000000371179515033549,1
"1520","FW_50","mrMLM","NsiI.TP821811",4,48427329,0.00000000000976252142507514,4
"1521","FW_50","mrMLM","NsiI.TP825923",6,52448208,0.0000266088435475937,5
"1522","FW_50","mrMLM","PstI.TP125419",10,50424324,0.00000320071496201622,8
"1523","FW_50","mrMLM","PstI.TP622176",3,65129470,0.0000000544458772881395,2
"1524","FW_50","mrMLM","NsiI.TP383484",9,6111601,0.0000323145416304925,7
"1525","FW_50","mrMLM","NsiI.TP607068",8,1666575,0.000000123690686522589,6
"1526","FW_50","mrMLM","PstI.TP935651",4,66370793,0.00000000123651673934917,3
"1527","FW_50","SUPER","NsiI.TP469911",1,72682614,0.00000231626980980457,1
"1528","FW_50","SUPER","NsiI.TP689875",11,17622,0.00000191143932296005,4
"1529","FW_50","SUPER","PstI.TP1165702",11,8193,0.00000366070396392112,3
"1530","FW_50","SUPER","PstI.TP989816",11,6875,0.00000235674793190674,2
"1531","GFW_1","FarmCPU","NsiI.TP632002",1,70863814,0.00000000000000281184914010032,104
"1532","GFW_1","FarmCPU","NsiI.TP728788",11,18071,0.000000000000017512352106802,106
"1533","GFW_1","FarmCPU","PstI.TP819930",4,61490425,0.00000111407064824718,105
"1534","GFW_1","FASTmrMLM","NsiI.TP90957",9,58754094,0,52
"1535","GFW_1","FASTmrMLM","PstI.TP621994",3,74383503,0,30
"1536","GFW_1","FASTmrMLM","GFSSContig11128_893",3,69715214,0,28
"1537","GFW_1","FASTmrMLM","NsiI.TP123780",3,55955099,0.0000000000000653882930004742,22
"1538","GFW_1","FASTmrMLM","NsiI.TP130730",11,10568,0,84
"1539","GFW_1","FASTmrMLM","NsiI.TP205267",4,64749548,0,36
"1540","GFW_1","FASTmrMLM","NsiI.TP211131",6,32284894,0,43
"1541","GFW_1","FASTmrMLM","NsiI.TP215974",3,56338222,0,23
"1542","GFW_1","FASTmrMLM","NsiI.TP222587",1,73275339,0,9
"1543","GFW_1","FASTmrMLM","NsiI.TP245890",11,11906,0,86
"1544","GFW_1","FASTmrMLM","NsiI.TP299172",3,55365719,0,21
"1545","GFW_1","FASTmrMLM","NsiI.TP302373",11,12421,0,88
"1546","GFW_1","FASTmrMLM","NsiI.TP30868",1,51136397,0,6
"1547","GFW_1","FASTmrMLM","NsiI.TP393109",11,13472,0,89
"1548","GFW_1","FASTmrMLM","NsiI.TP416911",11,13756,0,90
"1549","GFW_1","FASTmrMLM","NsiI.TP425431",1,29611471,0,5
"1550","GFW_1","FASTmrMLM","NsiI.TP434835",11,14151,0,91
"1551","GFW_1","FASTmrMLM","NsiI.TP436966",3,208286,0,19
"1552","GFW_1","FASTmrMLM","NsiI.TP491839",11,15088,0,92
"1553","GFW_1","FASTmrMLM","NsiI.TP495572",11,15165,0,93
"1554","GFW_1","FASTmrMLM","NsiI.TP496851",3,61267172,0,24
"1555","GFW_1","FASTmrMLM","NsiI.TP59527",11,9833,0,83
"1556","GFW_1","FASTmrMLM","NsiI.TP604676",5,62326679,0,40
"1557","GFW_1","FASTmrMLM","NsiI.TP616446",9,56031936,0,50
"1558","GFW_1","FASTmrMLM","NsiI.TP646295",11,17132,0,95
"1559","GFW_1","FASTmrMLM","NsiI.TP654668",11,17191,0,96
"1560","GFW_1","FASTmrMLM","NsiI.TP685658",11,17582,0,97
"1561","GFW_1","FASTmrMLM","NsiI.TP704103",11,17785,0,98
"1562","GFW_1","FASTmrMLM","NsiI.TP705689",11,17810,0,99
"1563","GFW_1","FASTmrMLM","NsiI.TP765685",2,16612091,0,14
"1564","GFW_1","FASTmrMLM","NsiI.TP767179",11,18585,0,100
"1565","GFW_1","FASTmrMLM","NsiI.TP777037",2,73985749,0,16
"1566","GFW_1","FASTmrMLM","NsiI.TP784220",11,18785,0,102
"1567","GFW_1","FASTmrMLM","NsiI.TP810192",8,2563502,0,46
"1568","GFW_1","FASTmrMLM","NsiI.TP821811",4,48427329,0,33
"1569","GFW_1","FASTmrMLM","NsiI.TP825923",6,52448208,0,44
"1570","GFW_1","FASTmrMLM","NsiI.TP832142",11,19332,0,103
"1571","GFW_1","FASTmrMLM","PstI.TP1009395",11,6997,0,75
"1572","GFW_1","FASTmrMLM","PstI.TP1014148",5,51656308,0.000000000000157979232648838,39
"1573","GFW_1","FASTmrMLM","PstI.TP1018027",11,7068,0,76
"1574","GFW_1","FASTmrMLM","PstI.TP1020545",11,7078,0.000000000000012433688991553,77
"1575","GFW_1","FASTmrMLM","PstI.TP1046468",11,7261,0,78
"1576","GFW_1","FASTmrMLM","PstI.TP1052140",6,19137861,0.00000000372734849690334,42
"1577","GFW_1","FASTmrMLM","PstI.TP1075605",11,7505,0.0000000000000156530870338115,79
"1578","GFW_1","FASTmrMLM","PstI.TP108730",11,899,0,60
"1579","GFW_1","FASTmrMLM","PstI.TP1142098",1,2178144,0.000000960948249528278,2
"1580","GFW_1","FASTmrMLM","PstI.TP1159423",11,8140,0,80
"1581","GFW_1","FASTmrMLM","PstI.TP1177996",11,8302,0,81
"1582","GFW_1","FASTmrMLM","PstI.TP118441",11,979,0,61
"1583","GFW_1","FASTmrMLM","PstI.TP1186542",11,8386,0,82
"1584","GFW_1","FASTmrMLM","PstI.TP1192081",9,48933732,0,48
"1585","GFW_1","FASTmrMLM","PstI.TP125419",10,50424324,0,55
"1586","GFW_1","FASTmrMLM","PstI.TP1264238",10,5451657,0,53
"1587","GFW_1","FASTmrMLM","PstI.TP133136",5,65324990,0,41
"1588","GFW_1","FASTmrMLM","PstI.TP134743",1,73610397,0,10
"1589","GFW_1","FASTmrMLM","PstI.TP151071",11,1250,0.0000000210377843976648,62
"1590","GFW_1","FASTmrMLM","PstI.TP187918",11,1532,0,63
"1591","GFW_1","FASTmrMLM","PstI.TP201653",11,1648,0,65
"1592","GFW_1","FASTmrMLM","PstI.TP210905",2,72650615,0,15
"1593","GFW_1","FASTmrMLM","PstI.TP271541",10,56172761,0,57
"1594","GFW_1","FASTmrMLM","PstI.TP325669",4,67124681,0,38
"1595","GFW_1","FASTmrMLM","PstI.TP346735",3,71414448,0.000119371321019281,29
"1596","GFW_1","FASTmrMLM","PstI.TP360841",2,2832783,0,13
"1597","GFW_1","FASTmrMLM","PstI.TP393010",11,3057,0,66
"1598","GFW_1","FASTmrMLM","PstI.TP40160",2,77518912,0,18
"1599","GFW_1","FASTmrMLM","PstI.TP434247",11,3327,0.0000000000000381944270840047,67
"1600","GFW_1","FASTmrMLM","PstI.TP457393",1,60097068,0.0000000464408328941048,7
"1601","GFW_1","FASTmrMLM","PstI.TP511612",11,3858,0,68
"1602","GFW_1","FASTmrMLM","PstI.TP513949",3,61369495,0,25
"1603","GFW_1","FASTmrMLM","PstI.TP532669",4,3498516,0,31
"1604","GFW_1","FASTmrMLM","PstI.TP607810",11,4293,0,69
"1605","GFW_1","FASTmrMLM","PstI.TP622176",3,65129470,0,27
"1606","GFW_1","FASTmrMLM","PstI.TP640960",1,80209769,0,12
"1607","GFW_1","FASTmrMLM","PstI.TP661215",3,54129611,0,20
"1608","GFW_1","FASTmrMLM","PstI.TP68941",11,572,0,59
"1609","GFW_1","FASTmrMLM","PstI.TP705829",6,58061911,0,45
"1610","GFW_1","FASTmrMLM","PstI.TP720017",11,4972,0,71
"1611","GFW_1","FASTmrMLM","PstI.TP840334",4,59482155,0,34
"1612","GFW_1","FASTmrMLM","PstI.TP874146",11,6098,0,72
"1613","GFW_1","FASTmrMLM","PstI.TP876839",4,6887064,0,32
"1614","GFW_1","FASTmrMLM","PstI.TP897332",11,6254,0,73
"1615","GFW_1","FASTmrMLM","PstI.TP929267",1,63290479,0.000137879595296886,8
"1616","GFW_1","FASTmrMLM","PstI.TP964683",3,64769478,0,26
"1617","GFW_1","FASTmrMLM","PstI.TP935651",4,66370793,0,37
"1618","GFW_1","FASTmrMLM","NsiI.TP293440",11,12365,0,87
"1619","GFW_1","FASTmrMLM","PstI.TP537292",1,78162057,0,11
"1620","GFW_1","FASTmrMLM","PstI.TP693499",11,4804,0,70
"1621","GFW_1","FASTmrMLM","PstI.TP719659",10,54993631,0,56
"1622","GFW_1","FASTmrMLM","NsiI.TP133835",2,74932493,0,17
"1623","GFW_1","FASTmrMLM","NsiI.TP169341",11,11008,0,85
"1624","GFW_1","FASTmrMLM","NsiI.TP738747",9,55526594,0,49
"1625","GFW_1","FASTmrMLM","PstI.TP248498",10,57422064,0.0000119894704047942,58
"1626","GFW_1","FASTmrMLM","PstI.TP955372",11,6663,0.00000000000190941354922729,74
"1627","GFW_1","FASTmrMLM","NsiI.TP508870",11,15392,0,94
"1628","GFW_1","FASTmrMLM","NsiI.TP769469",11,18608,0,101
"1629","GFW_1","FASTmrMLM","PstI.TP131472",1,7412958,0,3
"1630","GFW_1","FASTmrMLM","PstI.TP190834",9,57732406,0,51
"1631","GFW_1","FASTmrMLM","PstI.TP199807",11,1626,0,64
"1632","GFW_1","FASTmrMLM","PstI.TP493750",1,9561853,0,4
"1633","GFW_1","FASTmrMLM","PstI.TP675318",4,60844616,0,35
"1634","GFW_1","FASTmrMLM","PstI.TP846172",10,42875099,0.00000104761087962036,54
"1635","GFW_1","FASTmrMLM","PstI.TP984285",9,11318249,0.000000210474748865598,47
"1636","GFW_1","mrMLM","PstI.TP622176",3,65129470,0.000000757631459864825,1
"1637","GFW_1","SUPER","PstI.TP1250993",4,666401,0.0000869858467598759,186
"1638","GFW_1","SUPER","PstI.TP359942",2,60451936,0.000102811839636866,153
"1639","GFW_1","SUPER","NsiI.TP318460",11,12617,0.0000134982654915897,118
"1640","GFW_1","SUPER","NsiI.TP494603",2,61270017,0.000110813760229013,155
"1641","GFW_1","SUPER","NsiI.TP575555",2,2228424,0.0000792429785109602,146
"1642","GFW_1","SUPER","NsiI.TP753743",9,41089177,0.0000160195970492191,247
"1643","GFW_1","SUPER","PstI.TP1128716",3,65668248,0.0000845413894949415,178
"1644","GFW_1","SUPER","PstI.TP116046",7,62490129,0.000263181375805911,231
"1645","GFW_1","SUPER","PstI.TP192620",11,1575,0.000317868999997428,57
"1646","GFW_1","SUPER","PstI.TP543083",7,7619505,0.0000537647453783217,222
"1647","GFW_1","SUPER","PstI.TP719892",5,64652954,0.0000846170059277994,204
"1648","GFW_1","SUPER","PstI.TP941024",11,6587,0.0000356513328191757,84
"1649","GFW_1","SUPER","GFSSContig16256_300",3,5453936,0.0000392825131698883,166
"1650","GFW_1","SUPER","NsiI.TP106121",11,10257,0.000149535925824061,103
"1651","GFW_1","SUPER","NsiI.TP119595",1,61467903,0.000168702324020378,20
"1652","GFW_1","SUPER","NsiI.TP120901",4,67265395,0.0000829186320378623,201
"1653","GFW_1","SUPER","NsiI.TP123778",1,60586278,0.0000593124310473757,19
"1654","GFW_1","SUPER","NsiI.TP127048",9,4573547,0.0000589934976230696,246
"1655","GFW_1","SUPER","NsiI.TP127103",3,55736173,0.0000102195061139876,170
"1656","GFW_1","SUPER","NsiI.TP13900",11,9274,0.000119391360882858,99
"1657","GFW_1","SUPER","NsiI.TP146839",11,10736,0.0000968339268137144,108
"1658","GFW_1","SUPER","NsiI.TP152677",3,602439,0.0000208849392339079,161
"1659","GFW_1","SUPER","NsiI.TP185826",11,11195,0.000145087456346726,109
"1660","GFW_1","SUPER","NsiI.TP195180",1,12857502,0.0000349519576846492,12
"1661","GFW_1","SUPER","NsiI.TP205252",4,63574731,0.0000318756302825683,200
"1662","GFW_1","SUPER","NsiI.TP208628",11,11458,0.00000873747094886185,111
"1663","GFW_1","SUPER","NsiI.TP211144",4,67377179,0.0000364129825192766,202
"1664","GFW_1","SUPER","NsiI.TP237545",10,5377137,0.000207408365727639,37
"1665","GFW_1","SUPER","NsiI.TP241069",1,56195369,0.0000677676241076247,15
"1666","GFW_1","SUPER","NsiI.TP256580",9,54079974,0.000248867241843087,251
"1667","GFW_1","SUPER","NsiI.TP257521",11,12015,0.0000151152171699114,114
